,Date,Tweets
2820,2021-03-31 17:12:14+00:00,"Should I auction my Unobtainable Panda Punk? 👀✨ What do you think?

Key Facts:
◾ 2/100 Punk Pandas   🐼
◾ Will be on Auction       📝
◾ Rarity: Unobtainable 🏆

#cryptopunks #CRYPTOPUNK #NFT #nftcollector #NFTcollectibles"
2821,2021-03-31 16:37:00+00:00,@iamDCinvestor gonna have to buy a cryptopunk w/o a hoody i guess
2822,2021-03-31 16:27:04+00:00,Digging back through old files looking for something and apparently I made myself as a #CryptoPunk in 2013 😂 https://t.co/pRF1DlBr6M
2823,2021-03-31 16:10:54+00:00,"Just got my first #cryptopunk 

I know it's not ""top tier"" but I like it and I now have a piece of NFT history. https://t.co/2xdGVgpiUl"
2824,2021-03-31 14:54:57+00:00,This is my #CRYPTOPUNK 🥰💞🤣 https://t.co/ERWArhIln9
2825,2021-03-31 13:32:16+00:00,"🔥🎊!!SOLD!!🎊🔥

#ImpastoPunks #028 acquired by @LevelBevel4D !!!

Love this blonde ImpastoPunk!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/5mpY2uMaWx"
2826,2021-03-31 13:27:42+00:00,"🔥!!SOLD!!🔥

#ImpastoPunks #035 acquired by @LevelBevel4D !!!

Welcome to the #hoodiegang

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/OfpHCs6n10"
2827,2021-03-31 11:57:44+00:00,found punks. #NFTCommunity #nftart #CRYPTOPUNK #cryptomemes #cryptoart #NFTartist #NFTs #bmp #Blockchain https://t.co/N4gIINnm8N
2828,2021-03-31 10:00:13+00:00,"Available soon through https://t.co/uPnQ3JPagt
👀
____

#nftart #nfts #nftartist #nftartists #nftcollector #nftcollectors #foundationapp #nftcommunity #nft #rarible #foundation #cryptoart #cryptoartist #crypto #eth #digitalcollectibles #nftdrop #cryptopunk #cryptopunks https://t.co/zICKll7Kze"
2829,2021-03-31 09:22:26+00:00,"#NFTCommunity It's time to choose your favorite Zombie CryptoPunk to be Punkasso'd by @cyberh49 and maybe see it come true.

5 will be chosen to be created - 4 sold and 1 #giveaway

@whale_community #nftcollectors #NFTartists #NFTdrop https://t.co/RZJ8dBpigY"
2830,2021-03-31 04:35:11+00:00,"Put your bids on only 100 of them available, amazing and rare project @3DPunks_ https://t.co/sF53j65eyM #NFTs #cryptopunks #CRYPTOPUNK #3dart"
2831,2021-03-31 02:45:23+00:00,"HO-LY SHIIIIIIIIIITTTTTTTT!!!!!!!!!!!! MY @picassopunks JUST SOLD FOR 23 ETH!!!!!!!!!!!!!!!!!!!!! 🤯🤯🤯

#NFT #NFTs #nftart #cryptoart #cryptoartist #cryptopunk #cryptopunks #NFTCommunity https://t.co/zxUVxObSFG"
2832,2021-03-31 00:36:35+00:00,"VISH MARY &gt; 1st of 4 🇧🇷 Brazilian Cryptopunks 🇧🇷 collection minted NOW at @hicetnunc2000 for 0.7 $xtz &gt; RUUN to get yours!

https://t.co/wsUuJWPMev
#NFT #brazilianartist #NFTBR #NFTcollectibles #XTZ #CRYPTOPUNK #cryptoart #8bit #cryptocollectibles #hicetnuc #cryptopunks #Tezos https://t.co/UXaLsbq18y"
2833,2021-03-30 23:24:39+00:00,🇧🇷🇧🇷🇧🇷fé fé fé! ATENÇÃO PARA A **TROPINHA CRYPTOPUNK do BRASIL 3000**🇧🇷🇧🇷🇧🇷 &gt;&gt;&gt; my first 8bit collectible series is arriving at @hicetnunc2000 #cryptoart #cryptoartbr #NFT #NFTcollectibles  -- STAY TUNE do português TE LIGA 📲 https://t.co/wHAoyjEJpA
2834,2021-03-30 23:13:10+00:00,"4) Upon claiming an alien in 2017, 3443 went radio silent for years before claiming a punk body this weekend. Yesterday's bid represents the largest unaccepted bid in cryptopunk history."
2835,2021-03-30 22:39:02+00:00,#Cryptopunk 1448 https://t.co/KcpkmXdzbR
2836,2021-03-30 20:47:12+00:00,"Tag some punk owners and I will follow them. 

#CRYPTOPUNK #larvalabs #cryptopuks #NFTCommunity #nftcollector"
2837,2021-03-30 20:44:35+00:00,"@VanArman Everyone w a cryptoPunk avatar should have 9,999 followers minimum"
2838,2021-03-30 19:59:12+00:00,"I decided to buy my first CryptoPunk today. My am grateful for my friend @danhwang88 for getting me into the NFT space. Also, @0xGav and @RealAllenHena for pointing me in the right direction for Punks. I am excited to be apart of the Punks community. https://t.co/cSi5WShxfB"
2839,2021-03-30 18:07:41+00:00,"it took me some time to deprogram (though i got an MPP, not an MBA)

but the deprogramming was time well spent

now i don't capitalize, use periods, or generally give AF unless i feel like it

and my avatar is a CryptoPunk ftw

liberating https://t.co/bQxhv7kejS"
2840,2021-03-30 14:49:35+00:00,"If you have a #CryptoPunk avatar, I can't help but follow you. It is a reflex..."
2841,2021-03-30 14:26:15+00:00,"This CryptoPunk (No. 3609) was sold for $631,936 yesterday. https://t.co/c5axOslzlL"
2842,2021-03-30 13:42:55+00:00,"Happy to announce that our family just gets more radiant and lustrous each day!
Here's a look #30, The Golden Gal

https://t.co/Jb7NMggIAQ

#NFTs #cryptoart #nftcollector #nftartist #cryptopunk #unofficialpunks #goldpunks #opensea https://t.co/AEWWWwkaKd"
2843,2021-03-30 12:29:01+00:00,"Damn Imagine where the bulls will take us after #SpaceBudz get the exposure and publicity from the upcoming interview with @IOHK_Charles.

*imagine* June 2017, #CRYPTOPUNK's just launched on ""THE"" blockchain of blockchain's and you hesitated to pick a common up for under 1000ADA? https://t.co/W3G50YdvfE"
2844,2021-03-30 10:54:17+00:00,"#cryptopunk #445 side by side with #picassopunk #444.
#cryptopunks #445 got sold recently for 71E.
#picassopunks #444 currently listed for 55E.
.
Take history aside neither have utility, both artistic pieces, 
1 Created with Artist and AI.
. 
But which would u hang on the wall. https://t.co/jhIkppLEZh"
2845,2021-03-30 10:38:01+00:00,"its easy to figure out whos makes money in the market.

some dude who has an avatar of a cryptopunk that cost 6 figs prolly make money

this guy dont https://t.co/hpiHje4joO"
2846,2021-03-30 06:23:36+00:00,"When is there going to be a remake of Pinocchio, but Pinocchio is a CryptoPunk and Geppetto is an NFT artist who wishes for the most realest, most punk spinoff collection only to get 10,000 rowdy punks?

Blue Fairy = @citizen2890
Jiminy Cricket = @alexgausman"
2847,2021-03-30 03:48:30+00:00,"my next  minted collection will give CryptoPunks a futuristic 3D look, but without losing the pixelated genesis!

#NFT #cryptopunks #cryptoart #cryptoavatar #nftart #NFTcollectibles #NFTartist #CRYPTOPUNK  #NFTs"
2848,2021-03-30 03:08:55+00:00,"thin window for experimentation, but the time is now. i find it interesting that i thought first of cryptopunk #4156's ~owner~ and not its creator"
2849,2021-03-30 00:22:00+00:00,"🔥🟥SOLD OUT🔥🟥
Thanks to everyone for the support, to all those who share and those who have purchased a work.

And many thanks to the @makersplaceco  &amp; @aishacarif 

New stuff coming soon🖼️🎨

Don't sleep in Limbo 👁️

-------
#Cryptoart #cryptoartist #NFTs #bitcoin #CRYPTOPUNK https://t.co/y75Nkd6M5K"
2850,2021-03-29 23:07:10+00:00,"Nyan Punk #001 SOLD! To 8D7C9A

Congrats 🥳

#nftcollector #nftart #NFTartists #cryptopunks #CRYPTOPUNK https://t.co/lH9sHIeTOM"
2851,2021-03-29 20:55:04+00:00,"Someone just bid 2,500 ETH ($4,515,824 USD) on #CryptoPunk 3443 🤠 https://t.co/Hf0GipjYQJ"
2852,2021-03-29 17:37:44+00:00,"Your Name

My latest and best biggest piece yet. Now available on @withFND with a reserve of 1 ETH (~ $1,834.01). All help and support is welcome ❤️

Check it out → https://t.co/FXMJtZSc38 #nft #cryptopunk #pixelart #cryptoart https://t.co/AndvSIdva7"
2853,2021-03-29 16:26:49+00:00,Current hot NFT trend is definitely inserting ______ whale's cryptopunk into your work and hoping they pick it up. Anyways here's my new NFT https://t.co/VokCSUzlYz
2854,2021-03-29 16:16:15+00:00,"@nftsmart @AvaStarsNFT https://t.co/1ifIssoiR6 They said wealth wouldn't improve her chances. ""Sure,"" she thought as she liquidated her mooncats &amp; her alien cryptopunk. Every engineer has a price. The other teleported may not know her name, but they'll certainly recognize the earrings. D: RobPT45#4322"
2855,2021-03-29 14:14:39+00:00,"Forever missed the #CryptoPunk boat…

How long should I cry for https://t.co/HTaFldqdgS"
2856,2021-03-29 14:09:53+00:00,"Who has a CryptoPunk to flex on their Showtime profile picture??

Show us!"
2857,2021-03-29 13:12:26+00:00,"#NFT arts and collectibles continue to dominate the headlines. So let's take a closer look at the Top 10 NFT Sales over the last 7 days.

- CryptoPunk #9953 sold twice this week. @larvalabs 
- Two @SomniumSpace #NFTs sold for a combined value of $426k.

https://t.co/YPoFUzvMne"
2858,2021-03-29 07:32:47+00:00,"(cont.)

-You can combine a wrapped CryptoPunk and PunkBody together in one transaction to create a Punkster! View some here (https://t.co/MYSmijc4ac)
- We did some fancy math to ensure PunkBodies are minted at random (pseudo-) sequence in the tier range."
2859,2021-03-29 06:31:13+00:00,"🌠 Good night everyone! Hope ya’ll had a great weekend! Just a reminder that Laser Bean is still up for grabs! 🤖🤖🤖

https://t.co/vePIRMJ1Sg

#NFTartists #nftart #CRYPTOPUNK #NFTcollectibles https://t.co/8mq4AO8cYZ"
2860,2021-03-29 04:29:15+00:00,Punk on a platter! #nft #opensea https://t.co/GvgGQaCNVR #cryptopunks #cryptopunk #3dpunks #unofficialpunks #nfts
2861,2021-03-29 03:44:23+00:00,Just snagged this @picassopunks #0557 which depicts #cryptopunk #7546 https://t.co/nCjL0uSZE8
2862,2021-03-29 02:28:54+00:00,"📣Attention #cryptopunk hodlers! The criminal released another statement that reads as follows: 

""Tomorrow 11am PST I will drop 3 more miserable punk heads on the blockchain...and this time I'm going for @3LAU's punk #6708""

OMG! 😱 Put him somewhere safe now!

#NFTs #NFTdrop https://t.co/qg4em8VIkA"
2863,2021-03-29 00:21:48+00:00,"Impasto Punks Only 500 different Punks of 1/1 mint count will be available. This project is not affiliated with Larva Labs.

#cryptopunk #cryptopunks #Altpunk #Altpunks #NFTCommunity #punks #nft #cryptoart #NFTs #nftcollector #NFTCommunity #opensea https://t.co/fpi2mrtjVd"
2864,2021-03-28 22:28:57+00:00,"Lot has fairly been publicized about the Top Shot market dip

Can anyone give us context on other NFT projects like Sorare?

Cryptopunk floor is dropping as well I've noticed."
2865,2021-03-28 19:02:38+00:00,"I would like to introduce you all to CryptoPunk #9233

Finally found a punk that I really resonate with, as soon as I saw him I knew he was the one!

I wanna say a huge thank you to everyone who's supported and bought my crypto art, without you this wouldn't have happened! 😸💙🏝️ https://t.co/Bnpr9swHWW"
2866,2021-03-28 17:55:52+00:00,"It looks like the wallet that owns the Cowboy Alien #cryptopunk has awoken after ~1219 days!

This is like finding life on another planet! 😍

Now we wait for further signals... https://t.co/Azv5H2Fhld"
2867,2021-03-28 17:48:25+00:00,"@chrisdevlin7700 @NiftyReport @Libruary_NFT Sir, the 'pixelated monkey' cryptopunk costs at least 400k and not 40k"
2868,2021-03-28 17:42:33+00:00,@LeValleyKelly @DCLBlogger @SuperRareJohn @Grandenchilada @digitallyrare @artnome @eleonorabrizi @RareArtFest @DankRares Look at that #cryptopunk before it was fashun
2869,2021-03-28 17:22:10+00:00,"CryptoPunk floor is down nearly 30% in the past 2 weeks from ~24 ETH to ~17 ETH.

Interesting market to watch as a bellwether for the overall NFT market."
2870,2021-03-28 15:30:26+00:00,"🚨EP 9 with the legendary @gmoneyNFT for a first reveal of his ape #CryptoPunk AR filter.  We go deep on his history with NFT's and #Punks for an interview you don't want to miss.

📺https://t.co/RX1xWZcpWv

Feat. @MigMora &amp; @CryptoNovo311"
2871,2021-03-28 15:29:55+00:00,"I don't only post #hype projects lol.

Floor at 17ETH?? Ummm... YES PLEASE‼️‼️

#NFT #NFTs #cryptopunk #punk #cryptoart https://t.co/eRkUx7EzUv"
2872,2021-03-28 13:46:25+00:00,"What a crazy week for me in the #nft #cryptoart world.

Almost 12k Twitter Followers, 74k on Insta, reached #1 on @Rarible , sold out all Surrogates, sold out on @SuperRare , got a Cryptopunk, made many new friends, onboarded many artists, collected a lot of art

I love you all❤️ https://t.co/dQLg1Q2bTC"
2873,2021-03-28 09:44:30+00:00,"#cryptopunksfloorhistory Sunday Update:

Larva Labs floor: 18Ξ 📉
349 punks for sale below 30Ξ (+16)
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 32Ξ 📈
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/qDSJjAe4Kp"
2874,2021-03-28 08:57:18+00:00,"Wow already 250 Followers. We are very glad and thank you very much. Special thanks who like and retweet us. You motivate to work even harder.
Our collection is growing every day like a quality, keep following us
#NFT #nftcollector #cryptopunk #cryptoanarchists https://t.co/BOQ5P8Fc4P"
2875,2021-03-28 05:08:41+00:00,I just bought a knockoff Cryptopunk NFT from https://t.co/pV3FD3lxUf!!! #nft #nftcollector #NFTartists #NFTCommunity https://t.co/UqCGH6BAX5
2876,2021-03-28 02:52:43+00:00,"My long outstanding question about what rights the owners of a #cryptopunk #NFT have over the image has been resolved! 🤗

Quote: ""John Watkinson of Larva Labs confirmed that you have the right to make physical copies whilst you own the CryptoPunk."" https://t.co/rA25eE7ok9"
2877,2021-03-27 23:48:32+00:00,"Connect and help SMALL CREATORS!!
Lets find new GEM in the NFT world

Follow each other
Retweet
|￣￣￣￣￣￣￣￣￣￣￣￣￣|
      i wish all artists show
              their art here

#NFT #cryptoartist #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists"
2878,2021-03-27 22:27:33+00:00,"If you are standing, find a place to sit down please. 
Meet coolest CryptoAnarchist girl. We are trying for you and the quality of work is improving. A stunning release awaits you tomorrow
https://t.co/JTZWrf0vtz
#NFT #nftcollector #cryptopunk #cryptopunks #cryptoanarchists"
2879,2021-03-27 20:10:39+00:00,My OG #cryptopunk is again my Avatar 😎
2880,2021-03-27 19:33:32+00:00,"20 models out of 250 are ready. We did our best for you. 3 models sold. Like us, retweet, buy
https://t.co/MyuUq3RU9R
#NFT #cryptoartist #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists #opensea https://t.co/ArIzSQSt0k"
2881,2021-03-27 19:00:26+00:00,.@punkbodies is the first interesting cryptopunk adjacent project ! I was so tired of seeing those punk forks and noone innovating... lets gooo
2882,2021-03-27 18:06:44+00:00,A number of high-profile artists recently joined the CryptoPunk ranks. Can you name these 4? https://t.co/9a97EerPmQ
2883,2021-03-27 17:28:19+00:00,#NFT Punkster - @punkbodies + @larvalabs CryptoPunk = New NFT https://t.co/wO46Yw9Z98
2884,2021-03-27 14:37:26+00:00,i want a #cryptopunk
2885,2021-03-27 14:23:05+00:00,"Cryptobarts #67 through #74 just listed in celebration of the low gas fees - Featuring ice hockey, unicorn, weird beard, Cryptopunk, Kool Aid, Punk, abstract, and futuristic bitcoin creature. #nftdrops #pixelart #nftcollector https://t.co/s7n8eAlyJ2"
2886,2021-03-27 14:20:34+00:00,"Back at it again with our latest drop ""Purple Rain #18"" 1/1. #NFT #nfts #nftcollector #NFTCommunity #NFTartist #Crypto #cryptoart #cryptoartist #rarible #opensea #Bitcoin
#eth #vet #altcoins #cryptocurrencies #CryptoNews #hashmasks #cryptopunk $whale

https://t.co/38kQMfk680 https://t.co/WPENPXlrCL"
2887,2021-03-27 10:08:28+00:00,"2 hour left when you can buy two anarchists at a low price, you will not see this  price anymore. 
Hurry up to get a unique nft at a nice price and become lucky
https://t.co/MyuUq3RU9R
#NFT #cryptoartist #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists https://t.co/7IqbI6VIbC"
2888,2021-03-27 09:55:11+00:00,"Eddie was a punk rocker. A good friend, from another generation. I've used an image of him, a cryptopunk image from the NFT art market and an Inception neural network. #NFT #nftart 
https://t.co/E04NwZgfj4 https://t.co/8xOn4IxXS4"
2889,2021-03-27 07:24:05+00:00,I need a #CryptoPunk to advance to the next level.
2890,2021-03-27 01:10:58+00:00,"Here is our New Cryptopunk Edition #1 of MAX 9 #NFT Ape! 🐵

Auction ends in 3 days✅

⬇️⬇️⬇️
https://t.co/rmb2UnjHLS

@opensea
#NFTCommunity #nftcollector #NFTGiveaway #opensea #nftart 
$dows $cliq $axs $xrp $eth $lmx $doge $htr $rose $ada $ava $reef $mir $super $go $ftm $matic https://t.co/EByLw3qUlY"
2891,2021-03-27 00:42:27+00:00,"@peruggia_v NFTs are the new art movement. Cryptopunk as avatar is public statement of belief in that movement. It says that the money gained from selling is less than the historical, social, cultural, and/or financial value of holding as the space matures."
2892,2021-03-27 00:22:34+00:00,"Here is our New Cryptopunk Edition #2 of MAX 9 #NFT Ape🙉

⬇️⬇️⬇️
https://t.co/W6LPIr1VWJ

@opensea
#NFTCommunity #nftcollector #NFTGiveaway #opensea #nftart 
$dows $cliq $axs $xrp $eth $lmx $coin $umex $bac $doge $htr $rose $ada $ava $reef $mir $super $go $ftm $matic https://t.co/3tTf2H0eHp"
2893,2021-03-26 21:55:55+00:00,"#NFTCommunity #Alert 

#Idapunk  in his natural #habitation is is Life for auction via @signArtApp -  https://t.co/rpTClu6wrT  

 #idapunk #cryptopunk #digitalart #nfts #NFTs #NFTs  #nftcollector #CryptoNews #DigitalArtist #buysellNFT #cryptoartist @waves_africa @Waves_Assn"
2894,2021-03-26 19:24:23+00:00,"I have joined the cryptopunk fam 😁

Stoked to add #6708 to my collection! https://t.co/djQumKAgKC"
2895,2021-03-26 17:05:17+00:00,"Thanks @SuperRareRoses for kicking off the bidding for AI Imagined CryptoPunk #2 with 4 ETH 💎🙏

Have editorial about piece and my 3 years in #CryptoArt coming up and will end auction around its release.

Available only on @SuperRare

https://t.co/4MECe5qvc5

#NFT #cryptopunks https://t.co/OZ21WUDFut"
2896,2021-03-26 15:46:02+00:00,"Friends! Meet the first girl of a cryptanarchist.
She is a 20th anniversary model, so we created her with the utmost love. Love, Retweet, Buy Cryptanarchists!
https://t.co/K0bGzfxGLR
#NFT #nftcollector #nftcommunity #cryptopunk  #cryptoanarchists #opensea
@cloudwhiteNFT
@opensea"
2897,2021-03-26 15:28:53+00:00,This feels like an admission but... I'm really kind of sick of/burnt out on cryptopunk knockoff projects raking in boatloads of ETH that could be going to wildly talented underexposed artists of all sorts 🤷‍♂️
2898,2021-03-26 13:50:54+00:00,"Can anybody tell me why there are a million punk but no hashmask remakes? 🧐

#NFTs #CryptoPunk #Hashmask"
2899,2021-03-26 12:39:05+00:00,"Limited Time Offer - 
“Taco”
1/1

https://t.co/eLXtj4ukFQ

#nft #NFTcollectibles #NFTs #AAVE #1INCH #3LAU #Airdrop #beeple #ALTSEASON #btc #bitcoin #eth #BUSD #Binance #BNB #BSC #bytesnft #nftcollector #nftart #NFTCommunity #Cryptoartists #CRYPTOPUNK"
2900,2021-03-26 12:23:37+00:00,"Today's drop will just tear you apart, get ready friends, I have prepared something special for you, i promise 
Stay tuned
#NFT #cryptoartist #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists #opensea"
2901,2021-03-26 09:17:41+00:00,"24 hours left when you can buy two anarchists at a low price, you will not see this  price anymore. 
Hurry up to get a unique nft at a nice price and become lucky
https://t.co/MyuUq3RU9R
#NFT #cryptoartist #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists https://t.co/eraLd1zKPc"
2902,2021-03-26 07:25:09+00:00,"⚡NEW DROP COMING IN 5 HOURS  
#NFT #nftshill #DIGITALART #cryptoartist #cryptoart #nftcollector #nftcommunity #cryptopunk #cryptopunks #cryptoanarchists #opensea"
2903,2021-03-26 07:06:36+00:00,"#cryptopunksfloorhistory Friday Update:

Larva Labs floor: 19.49Ξ 📉
329 punks for sale below 30Ξ (+10)
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 28Ξ 📉
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/4jyxSkW4ET"
2904,2021-03-26 03:23:07+00:00,@3DPunks_ now can buy an OG CryptoPunk ape to go with your 3D ape. they will be worth more together than separated. 👀
2905,2021-03-26 02:43:01+00:00,"My robot has completed a second #AI Imagined #CryptoPunk.

It trained on all 10,000 and only stopped when it's feedback loops thought it looked like mine - punk3421.

Maybe I will mint it, not sure, but if I do it will be on @SuperRare💎.

#NFT #CryptoArt https://t.co/TjR6JK278w"
